3020	5393
3133	5506
3246	5619
3359	5732
83	5959
196	6072
309	6185
422	6298
535	6411
648	6524
761	6637
874	6750
987	3473
1100	3586
1213	3699
1326	3812
1439	3925
1552	4038
1665	4151
1778	4264
1891	4377
2004	4490
2117	4603
2230	4716
2343	4829
2456	4942
2569	5055
2682	5168
2795	5281
2908	5394
3021	5507
3134	5620
3247	5733
3360	5846
84	6073
197	6186
310	6299
423	6412
536	6525
649	6638
762	6751
875	3474
988	3587
1101	3700
1214	3813
1327	3926
1440	4039
1553	4152
1666	4265
1779	4378
1892	4491
2005	4604
2118	4717
2231	4830
2344	4943
2457	5056
2570	5169
2683	5282
2796	5395
2909	5508
3022	5621
3135	5734
3248	5847
3361	5960
85	6187
198	6300
311	6413
424	6526
537	6639
650	6752
763	3475
876	3588
989	3701
1102	3814
1215	3927
1328	4040
1441	4153
1554	4266
1667	4379
1780	4492
1893	4605
2006	4718
2119	4831
2232	4944
2345	5057
2458	5170
2571	5283
2684	5396
2797	5509
2910	5622
3023	5735
3136	5848
3249	5961
3362	6074
86	6301
199	6414
312	6527
425	6640
538	6753
651	3476
764	3589
877	3702
990	3815
1103	3928
1216	4041
1329	4154
1442	4267
1555	4380
1668	4493
1781	4606
1894	4719
2007	4832
2120	4945
2233	5058
2346	5171
2459	5284
2572	5397
2685	5510
2798	5623
2911	5736
3024	5849
3137	5962
3250	6075
3363	6188
87	6415
200	6528
313	6641
426	6754
539	3477
652	3590
765	3703
878	3816
991	3929
1104	4042
1217	4155
1330	4268
1443	4381
1556	4494
1669	4607
1782	4720
1895	4833
2008	4946
2121	5059
2234	5172
2347	5285
2460	5398
2573	5511
2686	5624
2799	5737
2912	5850
3025	5963
3138	6076
3251	6189
3364	6302
88	6529
201	6642
314	6755
427	3478
540	3591
653	3704
766	3817
879	3930
992	4043
1105	4156
1218	4269
1331	4382
1444	4495
1557	4608
1670	4721
1783	4834
1896	4947
2009	5060
2122	5173
2235	5286
2348	5399
2461	5512
2574	5625
2687	5738
2800	5851
2913	5964
3026	6077
3139	6190
3252	6303
3365	6416
89	6643
202	6756
315	3479
428	3592
541	3705
654	3818
767	3931
880	4044
993	4157
1106	4270
1219	4383
1332	4496
1445	4609
1558	4722
1671	4835
1784	4948
1897	5061
2010	5174
2123	5287
2236	5400
2349	5513
2462	5626
2575	5739
2688	5852
2801	5965
2914	6078
3027	6191
3140	6304
3253	6417
3366	6530
90	6757
203	3480
316	3593
429	3706
542	3819
655	3932
768	4045
881	4158
994	4271
1107	4384
1220	4497
1333	4610
1446	4723
1559	4836
1672	4949
1785	5062
1898	5175
2011	5288
2124	5401
2237	5514
2350	5627
2463	5740
2576	5853
2689	5966
2802	6079
2915	6192
3028	6305
3141	6418
3254	6531
3367	6644
91	3481
204	3594
317	3707
430	3820
543	3933
656	4046
769	4159
882	4272
995	4385
1108	4498
1221	4611
1334	4724
1447	4837
1560	4950
1673	5063
1786	5176
1899	5289
2012	5402
2125	5515
2238	5628
2351	5741
2464	5854
2577	5967
2690	6080
2803	6193
2916	6306
3029	6419
3142	6532
3255	6645
3368	6758
92	3595
205	3708
318	3821
431	3934
544	4047
657	4160
770	4273
883	4386
996	4499
1109	4612
1222	4725
1335	4838
1448	4951
1561	5064
1674	5177
1787	5290
1900	5403
2013	5516
2126	5629
2239	5742
2352	5855
2465	5968
2578	6081
2691	6194
2804	6307
2917	6420
3030	6533
3143	6646
3256	6759
3369	3482
93	3709
206	3822
319	3935
432	4048
545	4161
658	4274
771	4387
884	4500
997	4613
1110	4726
1223	4839
1336	4952
1449	5065
1562	5178
1675	5291
1788	5404
1901	5517
2014	5630
2127	5743
2240	5856
2353	5969
2466	6082
2579	6195
2692	6308
2805	6421
2918	6534
3031	6647
3144	6760
3257	3483
3370	3596
94	3823
207	3936
320	4049
433	4162
546	4275
659	4388
772	4501
885	4614
998	4727
1111	4840
1224	4953
1337	5066
1450	5179
1563	5292
1676	5405
1789	5518
1902	5631
2015	5744
2128	5857
2241	5970
2354	6083
2467	6196
2580	6309
2693	6422
2806	6535
2919	6648
3032	6761
3145	3484
3258	3597
3371	3710
95	3937
208	4050
321	4163
434	4276
547	4389
660	4502
773	4615
886	4728
999	4841
1112	4954
1225	5067
1338	5180
1451	5293
1564	5406
1677	5519
1790	5632
1903	5745
2016	5858
2129	5971
2242	6084
2355	6197
2468	6310
2581	6423
2694	6536
2807	6649
2920	6762
3033	3485
3146	3598
3259	3711
3372	3824
96	4051
209	4164
322	4277
435	4390
548	4503
661	4616
774	4729
887	4842
1000	4955
1113	5068
1226	5181
1339	5294
1452	5407
1565	5520
1678	5633
1791	5746
1904	5859
2017	5972
2130	6085
2243	6198
2356	6311
2469	6424
2582	6537
2695	6650
2808	6763
2921	3486
3034	3599
3147	3712
3260	3825
3373	3938
97	4165
210	4278
323	4391
436	4504
549	4617
662	4730
775	4843
888	4956
1001	5069
1114	5182
1227	5295
1340	5408
1453	5521
1566	5634
1679	5747
1792	5860
1905	5973
2018	6086
2131	6199
2244	6312
2357	6425
2470	6538
2583	6651
2696	6764
2809	3487
2922	3600
3035	3713
3148	3826
3261	3939
3374	4052
98	4279
211	4392
324	4505
437	4618
550	4731
663	4844
776	4957
889	5070
1002	5183
1115	5296
1228	5409
1341	5522
1454	5635
1567	5748
1680	5861
1793	5974
1906	6087
2019	6200
2132	6313
2245	6426
2358	6539
2471	6652
2584	6765
2697	3488
2810	3601
2923	3714
3036	3827
3149	3940
3262	4053
3375	4166
99	4393
212	4506
325	4619
438	4732
551	4845
664	4958
777	5071
890	5184
1003	5297
1116	5410
1229	5523
1342	5636
1455	5749
1568	5862
1681	5975
1794	6088
1907	6201
2020	6314
2133	6427
2246	6540
2359	6653
2472	6766
2585	3489
2698	3602
2811	3715
2924	3828
3037	3941
3150	4054
3263	4167
3376	4280
100	4507
213	4620
326	4733
439	4846
552	4959
665	5072
778	5185
891	5298
1004	5411
1117	5524
1230	5637
1343	5750
1456	5863
1569	5976
1682	6089
1795	6202
1908	6315
2021	6428
2134	6541
2247	6654
2360	6767
2473	3490
2586	3603
2699	3716
2812	3829
2925	3942
3038	4055
3151	4168
3264	4281
3377	4394
101	4621
214	4734
327	4847
440	4960
553	5073
666	5186
779	5299
892	5412
1005	5525
1118	5638
1231	5751
1344	5864
1457	5977
1570	6090
1683	6203
1796	6316
1909	6429
2022	6542
2135	6655
2248	6768
2361	3491
2474	3604
2587	3717
2700	3830
2813	3943
2926	4056
3039	4169
3152	4282
3265	4395
3378	4508
102	4735
215	4848
328	4961
441	5074
554	5187
667	5300
780	5413
893	5526
1006	5639
1119	5752
1232	5865
1345	5978
1458	6091
1571	6204
1684	6317
1797	6430
1910	6543
2023	6656
2136	6769
2249	3492
2362	3605
2475	3718
2588	3831
2701	3944
2814	4057
2927	4170
3040	4283
3153	4396
3266	4509
3379	4622
103	4849
216	4962
329	5075
442	5188
555	5301
668	5414
781	5527
894	5640
1007	5753
1120	5866
1233	5979
1346	6092
1459	6205
1572	6318
1685	6431
1798	6544
1911	6657
2024	6770
2137	3493
2250	3606
2363	3719
2476	3832
2589	3945
2702	4058
2815	4171
2928	4284
3041	4397
3154	4510
3267	4623
3380	4736
104	4963
217	5076
330	5189
443	5302
556	5415
669	5528
782	5641
895	5754
1008	5867
1121	5980
1234	6093
1347	6206
1460	6319
1573	6432
1686	6545
1799	6658
1912	6771
2025	3494
2138	3607
2251	3720
2364	3833
2477	3946
2590	4059
2703	4172
2816	4285
2929	4398
3042	4511
3155	4624
3268	4737
3381	4850
105	5077
218	5190
331	5303
444	5416
557	5529
670	5642
783	5755
896	5868
1009	5981
1122	6094
1235	6207
1348	6320
1461	6433
1574	6546
1687	6659
1800	6772
1913	3495
2026	3608
2139	3721
2252	3834
2365	3947
2478	4060
2591	4173
2704	4286
2817	4399
2930	4512
3043	4625
3156	4738
3269	4851
3382	4964
106	5191
219	5304
332	5417
445	5530
558	5643
671	5756
784	5869
897	5982
1010	6095
1123	6208
1236	6321
1349	6434
1462	6547
1575	6660
1688	6773
1801	3496
1914	3609
2027	3722
2140	3835
2253	3948
2366	4061
2479	4174
2592	4287
2705	4400
2818	4513
2931	4626
3044	4739
3157	4852
3270	4965
3383	5078
107	5305
220	5418
333	5531
446	5644
559	5757
672	5870
785	5983
898	6096
1011	6209
1124	6322
1237	6435
1350	6548
1463	6661
1576	6774
1689	3497
1802	3610
1915	3723
2028	3836
2141	3949
2254	4062
2367	4175
2480	4288
2593	4401
2706	4514
2819	4627
2932	4740
3045	4853
3158	4966
3271	5079
3384	5192
108	5419
221	5532
334	5645
447	5758
560	5871
673	5984
786	6097
899	6210
1012	6323
1125	6436
1238	6549
1351	6662
1464	6775
1577	3498
1690	3611
1803	3724
1916	3837
2029	3950
2142	4063
2255	4176
2368	4289
2481	4402
2594	4515
2707	4628
2820	4741
2933	4854
3046	4967
3159	5080
3272	5193
3385	5306
109	5533
222	5646
335	5759
448	5872
561	5985
674	6098
787	6211
900	6324
1013	6437
1126	6550
1239	6663
1352	6776
1465	3499
1578	3612
1691	3725
1804	3838
1917	3951
2030	4064
2143	4177
2256	4290
2369	4403
2482	4516
2595	4629
2708	4742
2821	4855
2934	4968
3047	5081
3160	5194
3273	5307
3386	5420
110	5647
223	5760
336	5873
449	5986
562	6099
675	6212
788	6325
901	6438
1014	6551
1127	6664
1240	6777
1353	3500
1466	3613
1579	3726
1692	3839
1805	3952
1918	4065
2031	4178
2144	4291
2257	4404
2370	4517
2483	4630
2596	4743
2709	4856
2822	4969
2935	5082
3048	5195
3161	5308
3274	5421
3387	5534
111	5761
224	5874
337	5987
450	6100
563	6213
676	6326
789	6439
902	6552
1015	6665
1128	6778
1241	3501
1354	3614
1467	3727
1580	3840
1693	3953
1806	4066
1919	4179
2032	4292
2145	4405
2258	4518
2371	4631
2484	4744
2597	4857
2710	4970
2823	5083
2936	5196
3049	5309
3162	5422
3275	5535
3388	5648
112	5875
225	5988
338	6101
451	6214
564	6327
677	6440
790	6553
903	6666
1016	6779
1129	3502
1242	3615
1355	3728
1468	3841
1581	3954
1694	4067
1807	4180
1920	4293
2033	4406
2146	4519
2259	4632
2372	4745
2485	4858
2598	4971
2711	5084
2824	5197
2937	5310
3050	5423
3163	5536
3276	5649
3389	5762
113	5989
226	6102
339	6215
452	6328
565	6441
678	6554
791	6667
904	6780
1017	3503
1130	3616
1243	3729
1356	3842
1469	3955
1582	4068
1695	4181
1808	4294
1921	4407
2034	4520
2147	4633
2260	4746
2373	4859
2486	4972
2599	5085
2712	5198
2825	5311
2938	5424
3051	5537
3164	5650
3277	5763
3390	5876
